STATION,CRYPT,CORE,SWPW,COLLECT_DATE,TEST_NAME,VALUE,UNITS
C5C18,5,18,PW,11/ 3/2014 10:47,LPH,7.36,pH Units
C5C18,5,18,PW,11/10/2014 13:00,LPH,7.51,pH Units
C5C18,5,18,PW,11/17/2014 09:36,LPH,7.51,pH Units
C5C18,5,18,PW,11/23/2014 13:00,LPH,7.17,pH Units
C5C18,5,18,PW,12/ 1/2014 12:00,LPH,7.51,pH Units
C5C19,5,19,PW,09/ 7/2014 16:00,LPH,8.2,pH Units
C5C19,5,19,PW,09/15/2014 15:00,LPH,7.46,pH Units
C5C19,5,19,PW,09/23/2014 11:32,LPH,7.9,pH Units
C5C19,5,19,PW,09/29/2014 10:25,LPH,7.91,pH Units
C5C19,5,19,PW,10/ 5/2014 10:00,LPH,8.01,pH Units
C5C19,5,19,PW,10/13/2014 10:14,LPH,7.78,pH Units
C5C19,5,19,PW,10/20/2014 10:00,LPH,7.57,pH Units
C5C19,5,19,PW,10/27/2014 11:21,LPH,8.19,pH Units
C5C19,5,19,PW,11/ 3/2014 10:48,LPH,8.19,pH Units
C5C19,5,19,PW,11/10/2014 13:00,LPH,7.5,pH Units
C5C19,5,19,PW,11/17/2014 09:38,LPH,7.98,pH Units
C5C19,5,19,PW,11/23/2014 13:00,LPH,7.85,pH Units
C5C19,5,19,PW,12/ 1/2014 12:00,LPH,8.09,pH Units
C5C20,5,20,PW,09/ 7/2014 16:09,LPH,7.6,pH Units
C5C20,5,20,PW,09/15/2014 15:02,LPH,6.87,pH Units
C5C20,5,20,PW,09/23/2014 11:35,LPH,7.73,pH Units
C5C20,5,20,PW,09/29/2014 10:32,LPH,7.38,pH Units
C5C20,5,20,PW,10/ 5/2014 10:00,LPH,7.65,pH Units
C5C20,5,20,PW,10/13/2014 10:16,LPH,7.44,pH Units
C5C20,5,20,PW,10/20/2014 10:00,LPH,7.67,pH Units
C5C20,5,20,PW,10/27/2014 11:23,LPH,7.66,pH Units
C5C20,5,20,PW,11/ 3/2014 10:50,LPH,7.52,pH Units
C5C20,5,20,PW,11/10/2014 13:00,LPH,4.86,pH Units
C5C20,5,20,PW,11/17/2014 09:40,LPH,7.55,pH Units
C5C20,5,20,PW,11/23/2014 13:00,LPH,7.16,pH Units
C5C20,5,20,PW,12/ 1/2014 12:00,LPH,7.44,pH Units
C6C21,6,21,PW,09/ 7/2014 16:20,LPH,7.68,pH Units
C6C21,6,21,PW,09/15/2014 15:04,LPH,7.01,pH Units
C6C21,6,21,PW,09/23/2014 13:30,LPH,7.67,pH Units
C6C21,6,21,PW,09/29/2014 10:41,LPH,7.64,pH Units
C6C21,6,21,PW,10/ 5/2014 10:00,LPH,7.71,pH Units
C6C21,6,21,PW,10/13/2014 10:41,LPH,7.46,pH Units
C6C21,6,21,PW,10/20/2014 10:00,LPH,7.32,pH Units
C6C21,6,21,PW,10/27/2014 11:44,LPH,7.46,pH Units
C6C21,6,21,PW,11/ 3/2014 11:08,LPH,7.67,pH Units
C6C21,6,21,PW,11/10/2014 13:00,LPH,7.26,pH Units
C6C21,6,21,PW,11/17/2014 10:12,LPH,7.67,pH Units
C6C21,6,21,PW,11/24/2014 13:00,LPH,7.71,pH Units
C6C21,6,21,PW,12/ 1/2014 12:00,LPH,7.51,pH Units
C6C22,6,22,PW,09/ 7/2014 16:30,LPH,7.58,pH Units
C6C22,6,22,PW,09/15/2014 15:06,LPH,7.13,pH Units
C6C22,6,22,PW,09/23/2014 13:39,LPH,7.61,pH Units
C6C22,6,22,PW,09/29/2014 11:19,LPH,7.42,pH Units
C6C22,6,22,PW,10/ 5/2014 10:00,LPH,7.76,pH Units
C6C22,6,22,PW,10/13/2014 10:43,LPH,7.38,pH Units
C6C22,6,22,PW,10/20/2014 10:00,LPH,7.53,pH Units
C6C22,6,22,PW,10/27/2014 11:46,LPH,7.44,pH Units
C6C22,6,22,PW,11/ 3/2014 11:08,LPH,7.73,pH Units
C6C22,6,22,PW,11/10/2014 13:00,LPH,6.45,pH Units
C6C22,6,22,PW,11/17/2014 10:14,LPH,7.58,pH Units
C6C22,6,22,PW,11/23/2014 13:00,LPH,7.32,pH Units
C6C22,6,22,PW,12/ 1/2014 12:00,LPH,7.2,pH Units
C6C23,6,23,PW,09/ 7/2014 16:40,LPH,8.39,pH Units
C6C23,6,23,PW,09/15/2014 15:11,LPH,6.96,pH Units
C6C23,6,23,PW,09/29/2014 11:21,LPH,8.04,pH Units
C6C23,6,23,PW,10/ 5/2014 10:00,LPH,8.05,pH Units
C6C23,6,23,PW,10/13/2014 10:47,LPH,7.91,pH Units
C6C23,6,23,PW,10/20/2014 10:00,LPH,6.89,pH Units
C6C23,6,23,PW,10/27/2014 11:46,LPH,7.41,pH Units
C6C23,6,23,PW,11/ 3/2014 11:12,LPH,8.09,pH Units
C6C23,6,23,PW,11/10/2014 13:00,LPH,7.99,pH Units
C6C23,6,23,PW,11/17/2014 10:16,LPH,8.09,pH Units
C6C23,6,23,PW,11/23/2014 13:00,LPH,7.97,pH Units
C6C23,6,23,PW,12/ 1/2014 12:00,LPH,8.15,pH Units
C6C24,6,24,PW,09/ 7/2014 16:50,LPH,7.66,pH Units
C6C24,6,24,PW,09/15/2014 15:15,LPH,6.64,pH Units
C6C24,6,24,PW,09/29/2014 11:24,LPH,7.48,pH Units
C6C24,6,24,PW,10/ 5/2014 10:00,LPH,7.52,pH Units
C6C24,6,24,PW,10/13/2014 10:45,LPH,7.37,pH Units
C6C24,6,24,PW,10/20/2014 10:00,LPH,7.5,pH Units
C6C24,6,24,PW,10/27/2014 11:48,LPH,7.83,pH Units
C6C24,6,24,PW,11/ 3/2014 11:14,LPH,7.75,pH Units
C6C24,6,24,PW,11/10/2014 13:00,LPH,6.39,pH Units
C6C24,6,24,PW,11/17/2014 10:20,LPH,7.62,pH Units
C6C24,6,24,PW,11/23/2014 13:00,LPH,7.68,pH Units
C6C24,6,24,PW,12/ 1/2014 12:00,LPH,7.38,pH Units
C1C1,1,1,PW,09/ 7/2014 13:00,NH4,0.23,mg/L
C1C1,1,1,PW,09/15/2014 10:38,NH4,0.359,mg/L
C1C1,1,1,PW,09/21/2014 18:26,NH4,0.585,mg/L
C1C1,1,1,PW,09/29/2014 08:50,NH4,0.548,mg/L
C1C1,1,1,PW,10/ 5/2014 10:00,NH4,0.589,mg/L
C1C1,1,1,PW,10/13/2014 07:54,NH4,0.645,mg/L
C1C1,1,1,PW,10/20/2014 10:00,NH4,0.552,mg/L
C1C1,1,1,PW,10/27/2014 08:37,NH4,0.51,mg/L
C1C1,1,1,PW,11/ 3/2014 08:26,NH4,0.463,mg/L
C1C1,1,1,PW,11/10/2014 13:00,NH4,0.529,mg/L
C1C1,1,1,PW,11/17/2014 07:32,NH4,0.53,mg/L
C1C2,1,2,PW,09/ 7/2014 13:09,NH4,0.353,mg/L
C1C2,1,2,PW,09/15/2014 10:43,NH4,0.434,mg/L
C1C2,1,2,PW,09/21/2014 18:27,NH4,0.649,mg/L
C1C2,1,2,PW,09/29/2014 08:35,NH4,0.726,mg/L
C1C2,1,2,PW,10/ 5/2014 10:00,NH4,0.99,mg/L
C1C2,1,2,PW,10/13/2014 07:56,NH4,0.908,mg/L
C1C2,1,2,PW,10/20/2014 10:00,NH4,0.924,mg/L
C1C2,1,2,PW,10/27/2014 08:41,NH4,0.848,mg/L
C1C2,1,2,PW,11/ 3/2014 08:28,NH4,0.679,mg/L
C1C2,1,2,PW,11/10/2014 13:00,NH4,0.633,mg/L
C1C2,1,2,PW,11/17/2014 07:34,NH4,0.917,mg/L
C1C3,1,3,PW,09/ 7/2014 13:20,NH4,0.237,mg/L
C1C3,1,3,PW,09/15/2014 10:48,NH4,0.368,mg/L
C1C3,1,3,PW,09/21/2014 18:47,NH4,0.78,mg/L
C1C3,1,3,PW,09/29/2014 08:37,NH4,0.975,mg/L
C1C3,1,3,PW,10/ 5/2014 10:00,NH4,0.639,mg/L
C1C3,1,3,PW,10/13/2014 07:57,NH4,0.609,mg/L
C1C3,1,3,PW,10/20/2014 10:00,NH4,0.767,mg/L
C1C3,1,3,PW,10/27/2014 08:42,NH4,0.713,mg/L
C1C3,1,3,PW,11/ 3/2014 08:30,NH4,0.632,mg/L
C1C3,1,3,PW,11/10/2014 13:00,NH4,0.636,mg/L
C1C3,1,3,PW,11/17/2014 07:36,NH4,0.697,mg/L
C1C4,1,4,PW,09/ 7/2014 13:30,NH4,0.308,mg/L
C1C4,1,4,PW,09/15/2014 10:52,NH4,0.284,mg/L
C1C4,1,4,PW,09/21/2014 19:09,NH4,0.412,mg/L
C1C4,1,4,PW,09/29/2014 08:39,NH4,0.506,mg/L
C1C4,1,4,PW,10/ 5/2014 10:00,NH4,0.602,mg/L
C1C4,1,4,PW,10/13/2014 07:59,NH4,0.489,mg/L
C1C4,1,4,PW,10/20/2014 10:00,NH4,0.617,mg/L
C1C4,1,4,PW,10/27/2014 08:46,NH4,0.563,mg/L
C1C4,1,4,PW,11/ 3/2014 08:33,NH4,0.566,mg/L
C1C4,1,4,PW,11/10/2014 13:00,NH4,0.775,mg/L
C1C4,1,4,PW,11/17/2014 07:38,NH4,0.953,mg/L
C2C5,2,5,PW,09/ 7/2014 13:39,NH4,0.575,mg/L
C2C5,2,5,PW,09/15/2014 13:12,NH4,0.417,mg/L
C2C5,2,5,PW,09/21/2014 18:42,NH4,0.438,mg/L
C2C5,2,5,PW,09/29/2014 09:06,NH4,0.228,mg/L
C2C5,2,5,PW,10/ 5/2014 10:00,NH4,0.439,mg/L
C2C5,2,5,PW,10/13/2014 08:32,NH4,0.258,mg/L
C2C5,2,5,PW,10/20/2014 10:00,NH4,0.323,mg/L
C2C5,2,5,PW,10/27/2014 09:10,NH4,0.357,mg/L
C2C5,2,5,PW,11/ 3/2014 08:51,NH4,0.174,mg/L
C2C5,2,5,PW,11/10/2014 13:00,NH4,0.242,mg/L
C2C5,2,5,PW,11/17/2014 07:54,NH4,0.227,mg/L
C2C6,2,6,PW,09/ 7/2014 13:50,NH4,0.246,mg/L
C2C6,2,6,PW,09/15/2014 13:18,NH4,0.37,mg/L
C2C6,2,6,PW,09/21/2014 18:45,NH4,0.415,mg/L
C2C6,2,6,PW,09/29/2014 09:06,NH4,0.242,mg/L
C2C6,2,6,PW,10/ 5/2014 10:00,NH4,0.355,mg/L
C2C6,2,6,PW,10/13/2014 08:33,NH4,0.376,mg/L
C2C6,2,6,PW,10/20/2014 10:00,NH4,0.233,mg/L
C2C6,2,6,PW,10/27/2014 09:13,NH4,0.241,mg/L
C2C6,2,6,PW,11/ 3/2014 08:53,NH4,0.105,mg/L
C2C6,2,6,PW,11/10/2014 13:00,NH4,0.226,mg/L
C2C6,2,6,PW,11/17/2014 07:56,NH4,0.353,mg/L
C2C7,2,7,PW,09/ 7/2014 13:59,NH4,0.421,mg/L
C2C7,2,7,PW,09/15/2014 13:27,NH4,0.07,mg/L
C2C7,2,7,PW,09/21/2014 19:03,NH4,0.911,mg/L
C2C7,2,7,PW,09/29/2014 09:09,NH4,0.038,mg/L
C2C7,2,7,PW,10/ 5/2014 10:00,NH4,0.126,mg/L
C2C7,2,7,PW,10/13/2014 08:35,NH4,0.574,mg/L
C2C7,2,7,PW,10/20/2014 10:00,NH4,0.078,mg/L
C2C7,2,7,PW,10/27/2014 09:15,NH4,0.051,mg/L
C2C7,2,7,PW,11/ 3/2014 08:55,NH4,0.034,mg/L
C2C7,2,7,PW,11/10/2014 13:00,NH4,0.075,mg/L
C2C7,2,7,PW,11/17/2014 07:57,NH4,0.119,mg/L
C2C8,2,8,PW,09/ 7/2014 14:10,NH4,0.795,mg/L
C2C8,2,8,PW,09/15/2014 13:30,NH4,0.763,mg/L
C2C8,2,8,PW,09/21/2014 19:05,NH4,0.113,mg/L
C2C8,2,8,PW,09/29/2014 09:11,NH4,0.848,mg/L
C2C8,2,8,PW,10/ 5/2014 10:00,NH4,0.897,mg/L
C2C8,2,8,PW,10/13/2014 08:37,NH4,0.397,mg/L
C2C8,2,8,PW,10/20/2014 10:00,NH4,0.57,mg/L
C2C8,2,8,PW,10/27/2014 09:18,NH4,0.545,mg/L
C2C8,2,8,PW,11/ 3/2014 08:57,NH4,0.538,mg/L
C2C8,2,8,PW,11/10/2014 13:00,NH4,0.475,mg/L
C2C8,2,8,PW,11/17/2014 07:59,NH4,0.813,mg/L
C3C10,3,10,PW,09/ 7/2014 14:30,NH4,0.288,mg/L
C3C10,3,10,PW,09/15/2014 13:59,NH4,0.489,mg/L
C3C10,3,10,PW,09/21/2014 19:27,NH4,0.738,mg/L
C3C10,3,10,PW,09/29/2014 09:33,NH4,0.512,mg/L
C3C10,3,10,PW,10/ 5/2014 10:00,NH4,0.448,mg/L
C3C10,3,10,PW,10/13/2014 08:57,NH4,0.439,mg/L
C3C10,3,10,PW,10/20/2014 10:00,NH4,0.539,mg/L
C3C10,3,10,PW,10/27/2014 09:40,NH4,0.46,mg/L
C3C10,3,10,PW,11/ 3/2014 09:17,NH4,0.362,mg/L
C3C10,3,10,PW,11/10/2014 13:00,NH4,0.349,mg/L
C3C10,3,10,PW,11/17/2014 08:21,NH4,1.179,mg/L
C3C11,3,11,PW,09/ 7/2014 14:39,NH4,0.342,mg/L
C3C11,3,11,PW,09/15/2014 14:01,NH4,0.579,mg/L
C3C11,3,11,PW,09/21/2014 19:39,NH4,0.586,mg/L
C3C11,3,11,PW,09/29/2014 09:35,NH4,0.475,mg/L
C3C11,3,11,PW,10/ 5/2014 10:00,NH4,0.689,mg/L
C3C11,3,11,PW,10/13/2014 08:59,NH4,0.598,mg/L
C3C11,3,11,PW,10/20/2014 10:00,NH4,0.509,mg/L
C3C11,3,11,PW,10/27/2014 09:42,NH4,0.484,mg/L
C3C11,3,11,PW,11/ 3/2014 09:20,NH4,0.419,mg/L
C3C11,3,11,PW,11/10/2014 13:00,NH4,0.436,mg/L
C3C11,3,11,PW,11/17/2014 08:24,NH4,0.973,mg/L
C3C12,3,12,PW,09/ 7/2014 14:50,NH4,0.332,mg/L
C3C12,3,12,PW,09/15/2014 14:06,NH4,0.499,mg/L
C3C12,3,12,PW,09/22/2014 07:54,NH4,0.693,mg/L
C3C12,3,12,PW,09/29/2014 09:36,NH4,0.841,mg/L
C3C12,3,12,PW,10/ 5/2014 10:00,NH4,0.607,mg/L
C3C12,3,12,PW,10/13/2014 09:01,NH4,0.831,mg/L
C3C12,3,12,PW,10/20/2014 10:00,NH4,0.772,mg/L
C3C12,3,12,PW,10/27/2014 09:45,NH4,0.731,mg/L
C3C12,3,12,PW,11/ 3/2014 09:22,NH4,0.775,mg/L
C3C12,3,12,PW,11/10/2014 13:00,NH4,0.632,mg/L
C3C12,3,12,PW,11/17/2014 08:26,NH4,0.811,mg/L
C3C9,3,9,PW,09/ 7/2014 14:19,NH4,0.378,mg/L
C3C9,3,9,PW,09/15/2014 13:54,NH4,0.344,mg/L
C3C9,3,9,PW,09/21/2014 19:56,NH4,0.33,mg/L
C3C9,3,9,PW,09/29/2014 09:31,NH4,0.351,mg/L
C3C9,3,9,PW,10/ 5/2014 10:00,NH4,0.705,mg/L
C3C9,3,9,PW,10/13/2014 08:55,NH4,0.521,mg/L
C3C9,3,9,PW,10/20/2014 10:00,NH4,0.5,mg/L
C3C9,3,9,PW,10/27/2014 09:38,NH4,0.46,mg/L
C3C9,3,9,PW,11/ 3/2014 09:13,NH4,0.36,mg/L
C3C9,3,9,PW,11/10/2014 13:00,NH4,0.387,mg/L
C3C9,3,9,PW,11/17/2014 08:19,NH4,0.472,mg/L
C4C13,4,13,PW,09/ 7/2014 15:00,NH4,0.257,mg/L
C4C13,4,13,PW,09/15/2014 14:10,NH4,0.522,mg/L
C4C13,4,13,PW,09/21/2014 19:32,NH4,0.558,mg/L
C4C13,4,13,PW,09/29/2014 09:56,NH4,0.376,mg/L
C4C13,4,13,PW,10/ 5/2014 10:00,NH4,0.672,mg/L
C4C13,4,13,PW,10/13/2014 09:38,NH4,0.318,mg/L
C4C13,4,13,PW,10/20/2014 10:00,NH4,0.449,mg/L
C4C13,4,13,PW,10/27/2014 10:27,NH4,0.452,mg/L
C4C13,4,13,PW,11/ 3/2014 09:51,NH4,0.363,mg/L
C4C13,4,13,PW,11/10/2014 13:00,NH4,0.357,mg/L
C4C13,4,13,PW,11/17/2014 09:04,NH4,0.447,mg/L
C4C14,4,14,PW,09/ 7/2014 15:10,NH4,0.152,mg/L
C4C14,4,14,PW,09/15/2014 14:15,NH4,0.175,mg/L
C4C14,4,14,PW,09/21/2014 19:43,NH4,0.263,mg/L
C4C14,4,14,PW,09/29/2014 09:58,NH4,0.237,mg/L
C4C14,4,14,PW,10/ 5/2014 10:00,NH4,0.331,mg/L
C4C14,4,14,PW,10/13/2014 09:40,NH4,0.358,mg/L
C4C14,4,14,PW,10/20/2014 10:00,NH4,0.216,mg/L
C4C14,4,14,PW,10/27/2014 10:30,NH4,0.203,mg/L
C4C14,4,14,PW,11/ 3/2014 09:54,NH4,0.198,mg/L
C4C14,4,14,PW,11/10/2014 13:00,NH4,0.177,mg/L
C4C14,4,14,PW,11/17/2014 09:06,NH4,0.347,mg/L
C4C15,4,15,PW,09/ 7/2014 15:20,NH4,0.052,mg/L
C4C15,4,15,PW,09/15/2014 14:24,NH4,0.068,mg/L
C4C15,4,15,PW,09/22/2014 07:57,NH4,0.059,mg/L
C4C15,4,15,PW,09/29/2014 10:00,NH4,0.068,mg/L
C4C15,4,15,PW,10/ 5/2014 10:00,NH4,0.083,mg/L
C4C15,4,15,PW,10/13/2014 09:42,NH4,0.129,mg/L
C4C15,4,15,PW,10/20/2014 10:00,NH4,0.105,mg/L
C4C15,4,15,PW,10/27/2014 10:32,NH4,0.13,mg/L
C4C15,4,15,PW,11/ 3/2014 09:56,NH4,0.082,mg/L
C4C15,4,15,PW,11/10/2014 13:00,NH4,0.108,mg/L
C4C15,4,15,PW,11/17/2014 09:09,NH4,0.558,mg/L
C4C16,4,16,PW,09/ 7/2014 15:29,NH4,0.224,mg/L
C4C16,4,16,PW,09/15/2014 14:30,NH4,0.44,mg/L
C4C16,4,16,PW,09/22/2014 07:59,NH4,0.441,mg/L
C4C16,4,16,PW,09/29/2014 10:03,NH4,0.42,mg/L
C4C16,4,16,PW,10/ 5/2014 10:00,NH4,0.301,mg/L
C4C16,4,16,PW,10/13/2014 09:44,NH4,0.383,mg/L
C4C16,4,16,PW,10/20/2014 10:00,NH4,0.303,mg/L
C4C16,4,16,PW,10/27/2014 10:34,NH4,0.324,mg/L
C4C16,4,16,PW,11/ 3/2014 09:56,NH4,0.353,mg/L
C4C16,4,16,PW,11/10/2014 13:00,NH4,0.278,mg/L
C4C16,4,16,PW,11/17/2014 09:11,NH4,0.367,mg/L
C5C17,5,17,PW,09/ 7/2014 15:40,NH4,0.337,mg/L
C5C17,5,17,PW,09/15/2014 14:35,NH4,0.405,mg/L
C5C17,5,17,PW,09/23/2014 11:19,NH4,0.582,mg/L
C5C17,5,17,PW,09/29/2014 10:12,NH4,0.657,mg/L
C5C17,5,17,PW,10/ 5/2014 10:00,NH4,0.556,mg/L
C5C17,5,17,PW,10/13/2014 10:11,NH4,0.562,mg/L
C5C17,5,17,PW,10/20/2014 10:00,NH4,0.803,mg/L
C5C17,5,17,PW,10/27/2014 11:17,NH4,0.627,mg/L
C5C17,5,17,PW,11/ 3/2014 10:45,NH4,0.327,mg/L
C5C17,5,17,PW,11/10/2014 13:00,NH4,0.529,mg/L
C5C17,5,17,PW,11/17/2014 09:33,NH4,0.779,mg/L
C5C18,5,18,PW,09/ 7/2014 15:49,NH4,0.304,mg/L
C5C18,5,18,PW,09/15/2014 14:50,NH4,0.465,mg/L
C5C18,5,18,PW,09/23/2014 11:30,NH4,0.668,mg/L
C5C18,5,18,PW,09/29/2014 10:20,NH4,0.37,mg/L
C5C18,5,18,PW,10/ 5/2014 10:00,NH4,0.319,mg/L
C5C18,5,18,PW,10/13/2014 10:12,NH4,0.604,mg/L
C5C18,5,18,PW,10/20/2014 10:00,NH4,0.076,mg/L
C5C18,5,18,PW,10/27/2014 11:19,NH4,0.494,mg/L
C5C18,5,18,PW,11/ 3/2014 10:47,NH4,0.627,mg/L
C5C18,5,18,PW,11/10/2014 13:00,NH4,0.448,mg/L
C5C18,5,18,PW,11/17/2014 09:36,NH4,0.659,mg/L
C5C19,5,19,PW,09/ 7/2014 16:00,NH4,0.029,mg/L
C5C19,5,19,PW,09/15/2014 15:00,NH4,0.09,mg/L
C5C19,5,19,PW,09/23/2014 11:32,NH4,0.04,mg/L
C5C19,5,19,PW,09/29/2014 10:25,NH4,0.029,mg/L
C5C19,5,19,PW,10/ 5/2014 10:00,NH4,0.028,mg/L
C5C19,5,19,PW,10/13/2014 10:14,NH4,0.061,mg/L
C5C19,5,19,PW,10/20/2014 10:00,NH4,0.514,mg/L
C5C19,5,19,PW,10/27/2014 11:21,NH4,0.033,mg/L
C5C19,5,19,PW,11/ 3/2014 10:48,NH4,0.066,mg/L
C5C19,5,19,PW,11/10/2014 13:00,NH4,0.049,mg/L
C5C19,5,19,PW,11/17/2014 09:38,NH4,0.394,mg/L
C5C20,5,20,PW,09/ 7/2014 16:09,NH4,0.18,mg/L
C5C20,5,20,PW,09/15/2014 15:02,NH4,0.212,mg/L
C5C20,5,20,PW,09/23/2014 11:35,NH4,0.455,mg/L
C5C20,5,20,PW,09/29/2014 10:32,NH4,0.228,mg/L
C5C20,5,20,PW,10/ 5/2014 10:00,NH4,0.204,mg/L
C5C20,5,20,PW,10/13/2014 10:16,NH4,0.005,mg/L
C5C20,5,20,PW,10/20/2014 10:00,NH4,0.458,mg/L
C5C20,5,20,PW,10/27/2014 11:23,NH4,0.309,mg/L
C5C20,5,20,PW,11/ 3/2014 10:50,NH4,0.214,mg/L
C5C20,5,20,PW,11/10/2014 13:00,NH4,0.202,mg/L
C5C20,5,20,PW,11/17/2014 09:40,NH4,0.313,mg/L
C6C21,6,21,PW,09/ 7/2014 16:20,NH4,0.422,mg/L
C6C21,6,21,PW,09/15/2014 15:04,NH4,0.407,mg/L
C6C21,6,21,PW,09/23/2014 13:30,NH4,0.401,mg/L
C6C21,6,21,PW,09/29/2014 10:41,NH4,0.333,mg/L
C6C21,6,21,PW,10/ 5/2014 10:00,NH4,0.313,mg/L
C6C21,6,21,PW,10/13/2014 10:41,NH4,0.005,mg/L
C6C21,6,21,PW,10/20/2014 10:00,NH4,0.446,mg/L
C6C21,6,21,PW,10/27/2014 11:44,NH4,0.277,mg/L
C6C21,6,21,PW,11/ 3/2014 11:08,NH4,0.2,mg/L
C6C21,6,21,PW,11/10/2014 13:00,NH4,0.22,mg/L
C6C21,6,21,PW,11/17/2014 10:12,NH4,0.409,mg/L
C6C22,6,22,PW,09/ 7/2014 16:30,NH4,0.547,mg/L
C6C22,6,22,PW,09/15/2014 15:06,NH4,0.511,mg/L
C6C22,6,22,PW,09/23/2014 13:39,NH4,0.529,mg/L
C6C22,6,22,PW,09/29/2014 11:19,NH4,0.58,mg/L
C6C22,6,22,PW,10/ 5/2014 10:00,NH4,0.481,mg/L
C6C22,6,22,PW,10/13/2014 10:43,NH4,0.005,mg/L
C6C22,6,22,PW,10/20/2014 10:00,NH4,0.09,mg/L
C6C22,6,22,PW,10/27/2014 11:46,NH4,0.397,mg/L
C6C22,6,22,PW,11/ 3/2014 11:08,NH4,0.425,mg/L
C6C22,6,22,PW,11/10/2014 13:00,NH4,0.317,mg/L
C6C22,6,22,PW,11/17/2014 10:14,NH4,0.549,mg/L
C6C23,6,23,PW,09/ 7/2014 16:40,NH4,0.023,mg/L
C6C23,6,23,PW,09/15/2014 15:11,NH4,0.039,mg/L
C6C23,6,23,PW,09/23/2014 13:45,NH4,0.069,mg/L
C6C23,6,23,PW,09/29/2014 11:21,NH4,0.037,mg/L
C6C23,6,23,PW,10/ 5/2014 10:00,NH4,0.052,mg/L
C6C23,6,23,PW,10/13/2014 10:47,NH4,0.005,mg/L
C6C23,6,23,PW,10/20/2014 10:00,NH4,0.498,mg/L
C6C23,6,23,PW,10/27/2014 11:46,NH4,0.672,mg/L
C6C23,6,23,PW,11/ 3/2014 11:12,NH4,0.076,mg/L
C6C23,6,23,PW,11/10/2014 13:00,NH4,0.073,mg/L
C6C23,6,23,PW,11/17/2014 10:16,NH4,0.263,mg/L
C6C24,6,24,PW,09/ 7/2014 16:50,NH4,0.707,mg/L
C6C24,6,24,PW,09/15/2014 15:15,NH4,0.718,mg/L
C6C24,6,24,PW,09/23/2014 13:50,NH4,0.77,mg/L
C6C24,6,24,PW,09/29/2014 11:24,NH4,0.784,mg/L
C6C24,6,24,PW,10/ 5/2014 10:00,NH4,0.654,mg/L
C6C24,6,24,PW,10/13/2014 10:45,NH4,0.814,mg/L
C6C24,6,24,PW,10/20/2014 10:00,NH4,0.628,mg/L
C6C24,6,24,PW,10/27/2014 11:48,NH4,0.21,mg/L
C6C24,6,24,PW,11/ 3/2014 11:14,NH4,0.504,mg/L
C6C24,6,24,PW,11/10/2014 13:00,NH4,0.368,mg/L
C6C24,6,24,PW,11/17/2014 10:20,NH4,0.666,mg/L
C1C1,1,1,PW,09/ 7/2014 13:00,NOX,0.01,mg/L
C1C1,1,1,PW,09/15/2014 10:38,NOX,0.005,mg/L
C1C1,1,1,PW,09/21/2014 18:26,NOX,0.005,mg/L
C1C1,1,1,PW,09/29/2014 08:50,NOX,0.005,mg/L
C1C1,1,1,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C1C1,1,1,PW,10/13/2014 07:54,NOX,0.021,mg/L
C1C1,1,1,PW,10/20/2014 10:00,NOX,0.006,mg/L
C1C1,1,1,PW,10/27/2014 08:37,NOX,0.005,mg/L
C1C1,1,1,PW,11/ 3/2014 08:26,NOX,0.005,mg/L
C1C1,1,1,PW,11/10/2014 13:00,NOX,0.005,mg/L
C1C2,1,2,PW,09/ 7/2014 13:09,NOX,0.01,mg/L
C1C2,1,2,PW,09/15/2014 10:43,NOX,0.005,mg/L
C1C2,1,2,PW,09/21/2014 18:27,NOX,0.035,mg/L
C1C2,1,2,PW,09/29/2014 08:35,NOX,0.005,mg/L
C1C2,1,2,PW,10/ 5/2014 10:00,NOX,0.005,mg/L
C1C2,1,2,PW,10/13/2014 07:56,NOX,0.014,mg/L
C1C2,1,2,PW,10/20/2014 10:00,NOX,0.005,mg/L
C1C2,1,2,PW,10/27/2014 08:41,NOX,0.005,mg/L
C1C2,1,2,PW,11/ 3/2014 08:28,NOX,0.005,mg/L
C1C2,1,2,PW,11/10/2014 13:00,NOX,0.005,mg/L
C1C3,1,3,PW,09/ 7/2014 13:20,NOX,0.005,mg/L
C1C3,1,3,PW,09/15/2014 10:48,NOX,0.005,mg/L
C1C3,1,3,PW,09/21/2014 18:47,NOX,0.007,mg/L
C1C3,1,3,PW,09/29/2014 08:37,NOX,0.005,mg/L
C1C3,1,3,PW,10/ 5/2014 10:00,NOX,0.011,mg/L
C1C3,1,3,PW,10/13/2014 07:57,NOX,0.01,mg/L
C1C3,1,3,PW,10/20/2014 10:00,NOX,0.005,mg/L
C1C3,1,3,PW,10/27/2014 08:42,NOX,0.005,mg/L
C1C3,1,3,PW,11/ 3/2014 08:30,NOX,0.005,mg/L
C1C3,1,3,PW,11/10/2014 13:00,NOX,0.005,mg/L
C1C4,1,4,PW,09/ 7/2014 13:30,NOX,0.005,mg/L
C1C4,1,4,PW,09/15/2014 10:52,NOX,0.005,mg/L
C1C4,1,4,PW,09/21/2014 19:09,NOX,0.005,mg/L
C1C4,1,4,PW,09/29/2014 08:39,NOX,0.005,mg/L
C1C4,1,4,PW,10/ 5/2014 10:00,NOX,0.006,mg/L
C1C4,1,4,PW,10/13/2014 07:59,NOX,0.067,mg/L
