"","CORE","TRT","STATION","CRYPT","SWPW","COLLECT_DATE","TEST_NAME","VALUE","UNITS"
"869",9,"elevcont","C3C9",3,"PW","11/ 3/2014 09:13","LPH",7.81,"pH Units"
"870",9,"elevcont","C3C9",3,"PW","10/13/2014 08:55","TDN",1.21,"mg/L"
"871",9,"elevcont","C3C9",3,"PW","10/20/2014 10:00","TDN",1.2,"mg/L"
"872",9,"elevcont","C3C9",3,"PW","12/ 1/2014 12:00","LPH",7.5,"pH Units"
"873",9,"elevcont","C3C9",3,"PW","12/ 1/2014 12:00","CL",11149.867,"mg/L"
"874",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","CL",10539,"mg/L"
"875",9,"elevcont","C3C9",3,"PW","10/13/2014 08:55","NH4",0.521,"mg/L"
"876",9,"elevcont","C3C9",3,"PW","12/ 1/2014 12:00","ALKA",135.37,"mg/L"
"877",9,"elevcont","C3C9",3,"PW","09/ 7/2014 14:19","Salinity",21,"ppt"
"878",9,"elevcont","C3C9",3,"PW","10/ 5/2014 10:00","SO4",1666,"mg/L"
"879",9,"elevcont","C3C9",3,"PW","09/15/2014 13:54","SO4",1819,"mg/L"
"880",9,"elevcont","C3C9",3,"PW","09/21/2014 19:56","SO4",1521,"mg/L"
"881",9,"elevcont","C3C9",3,"PW","11/23/2014 13:00","ALKA",99.76,"mg/L"
"882",9,"elevcont","C3C9",3,"PW","11/ 3/2014 09:13","NOX",0.005,"mg/L"
"883",9,"elevcont","C3C9",3,"PW","09/29/2014 09:31","NOX",0.005,"mg/L"
"884",9,"elevcont","C3C9",3,"PW","10/20/2014 10:00","NOX",0.007,"mg/L"
"885",9,"elevcont","C3C9",3,"PW","11/17/2014 08:19","NH4",0.472,"mg/L"
"886",9,"elevcont","C3C9",3,"PW","11/10/2014 13:00","ALKA",76,"mg/L"
"887",9,"elevcont","C3C9",3,"PW","10/ 5/2014 10:00","NH4",0.705,"mg/L"
"888",9,"elevcont","C3C9",3,"PW","10/27/2014 09:38","LPH",7.7,"pH Units"
"889",9,"elevcont","C3C9",3,"PW","09/15/2014 13:54","NH4",0.344,"mg/L"
"890",9,"elevcont","C3C9",3,"PW","10/27/2014 09:38","NOX",0.005,"mg/L"
"891",9,"elevcont","C3C9",3,"PW","09/21/2014 19:56","LPH",7.67,"pH Units"
"892",9,"elevcont","C3C9",3,"PW","11/10/2014 13:00","NH4",0.387,"mg/L"
"893",9,"elevcont","C3C9",3,"PW","10/13/2014 08:55","LPH",7.5,"pH Units"
"894",9,"elevcont","C3C9",3,"PW","09/15/2014 13:54","LPH",7.29,"pH Units"
"895",9,"elevcont","C3C9",3,"PW","09/21/2014 19:56","NH4",0.33,"mg/L"
"896",9,"elevcont","C3C9",3,"PW","09/29/2014 09:31","LPH",6.96,"pH Units"
"897",9,"elevcont","C3C9",3,"PW","09/29/2014 09:31","SO4",1298,"mg/L"
"898",9,"elevcont","C3C9",3,"PW","10/ 5/2014 10:00","NOX",0.005,"mg/L"
"899",9,"elevcont","C3C9",3,"PW","09/29/2014 09:31","NH4",0.351,"mg/L"
"900",9,"elevcont","C3C9",3,"PW","10/ 5/2014 10:00","LPH",7.46,"pH Units"
"901",10,"elevinun","C3C10",3,"PW","11/10/2014 13:00","TDN",0.681,"mg/L"
"902",10,"elevinun","C3C10",3,"PW","10/20/2014 10:00","NH4",0.539,"mg/L"
"903",10,"elevinun","C3C10",3,"PW","11/10/2014 13:00","NH4",0.349,"mg/L"
"904",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","NOX",0.005,"mg/L"
"905",10,"elevinun","C3C10",3,"PW","09/15/2014 13:59","NOX",0.005,"mg/L"
"906",10,"elevinun","C3C10",3,"PW","11/23/2014 13:00","DOC",16.11,"mg/L"
"907",10,"elevinun","C3C10",3,"PW","11/ 3/2014 09:17","NH4",0.362,"mg/L"
"908",10,"elevinun","C3C10",3,"PW","09/29/2014 09:33","DOC",15.6,"mg/L"
"909",10,"elevinun","C3C10",3,"PW","11/17/2014 08:21","TDN",1.79,"mg/L"
"910",10,"elevinun","C3C10",3,"PW","11/17/2014 08:21","DOC",91.2,"mg/L"
"911",10,"elevinun","C3C10",3,"PW","11/ 3/2014 09:17","SO4",1652,"mg/L"
"912",10,"elevinun","C3C10",3,"PW","11/17/2014 08:21","NH4",1.179,"mg/L"
"913",10,"elevinun","C3C10",3,"PW","11/17/2014 08:21","SO4",1541,"mg/L"
"914",10,"elevinun","C3C10",3,"PW","11/23/2014 13:00","SO4",1587.924,"mg/L"
"915",10,"elevinun","C3C10",3,"PW","09/21/2014 19:27","NOX",0.011,"mg/L"
"916",10,"elevinun","C3C10",3,"PW","11/10/2014 13:00","SO4",1510,"mg/L"
"917",10,"elevinun","C3C10",3,"PW","12/ 1/2014 12:00","LPH",7.48,"pH Units"
"918",10,"elevinun","C3C10",3,"PW","10/ 5/2014 10:00","DOC",17.5,"mg/L"
"919",10,"elevinun","C3C10",3,"PW","10/27/2014 09:40","NH4",0.46,"mg/L"
"920",10,"elevinun","C3C10",3,"PW","10/13/2014 08:57","DOC",16,"mg/L"
"921",10,"elevinun","C3C10",3,"PW","10/27/2014 09:40","DOC",14.6,"mg/L"
"922",10,"elevinun","C3C10",3,"PW","11/ 3/2014 09:17","DOC",13.5,"mg/L"
"923",10,"elevinun","C3C10",3,"PW","12/ 1/2014 12:00","CL",10852.021,"mg/L"
"924",10,"elevinun","C3C10",3,"PW","11/10/2014 13:00","DOC",14.9,"mg/L"
"925",10,"elevinun","C3C10",3,"PW","09/29/2014 09:33","TDN",1.27,"mg/L"
"926",10,"elevinun","C3C10",3,"PW","10/ 5/2014 10:00","TDN",1.13,"mg/L"
"927",10,"elevinun","C3C10",3,"PW","12/ 1/2014 12:00","DOC",13.02,"mg/L"
"928",10,"elevinun","C3C10",3,"PW","09/15/2014 13:59","ALKA",98,"mg/L"
"929",10,"elevinun","C3C10",3,"PW","10/13/2014 08:57","NH4",0.439,"mg/L"
"930",10,"elevinun","C3C10",3,"PW","12/ 1/2014 12:00","SO4",1582.133,"mg/L"
"931",10,"elevinun","C3C10",3,"PW","09/21/2014 19:27","NH4",0.738,"mg/L"
"932",10,"elevinun","C3C10",3,"PW","09/29/2014 09:33","NH4",0.512,"mg/L"
"933",10,"elevinun","C3C10",3,"PW","10/27/2014 09:40","NOX",0.005,"mg/L"
"934",10,"elevinun","C3C10",3,"PW","10/20/2014 10:00","DOC",17.4,"mg/L"
"935",10,"elevinun","C3C10",3,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"936",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","TDN",0.991,"mg/L"
"937",10,"elevinun","C3C10",3,"PW","11/17/2014 08:21","CL",11487,"mg/L"
"938",10,"elevinun","C3C10",3,"PW","10/27/2014 09:40","SO4",1688,"mg/L"
"939",10,"elevinun","C3C10",3,"PW","10/20/2014 10:00","SO4",1620,"mg/L"
"940",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","ALKA",147,"mg/L"
"941",10,"elevinun","C3C10",3,"PW","10/27/2014 09:40","LPH",7.61,"pH Units"
"942",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","DOC",14.1,"mg/L"
"943",10,"elevinun","C3C10",3,"PW","09/15/2014 13:59","DOC",18.1,"mg/L"
"944",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","LPH",7.56,"pH Units"
"945",10,"elevinun","C3C10",3,"PW","09/15/2014 13:59","LPH",7.05,"pH Units"
"946",10,"elevinun","C3C10",3,"PW","09/21/2014 19:27","LPH",7.63,"pH Units"
"947",10,"elevinun","C3C10",3,"PW","11/ 3/2014 09:17","NOX",0.005,"mg/L"
"948",10,"elevinun","C3C10",3,"PW","10/20/2014 10:00","CL",11816,"mg/L"
"949",10,"elevinun","C3C10",3,"PW","10/27/2014 09:40","CL",12359,"mg/L"
"950",10,"elevinun","C3C10",3,"PW","11/ 3/2014 09:17","CL",11743,"mg/L"
"951",10,"elevinun","C3C10",3,"PW","09/15/2014 13:59","TDN",1.16,"mg/L"
"952",10,"elevinun","C3C10",3,"PW","09/21/2014 19:27","TDN",1.5,"mg/L"
"953",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","CL",11321,"mg/L"
"954",10,"elevinun","C3C10",3,"PW","09/15/2014 13:59","CL",11640,"mg/L"
"955",10,"elevinun","C3C10",3,"PW","10/27/2014 09:40","TDN",0.971,"mg/L"
"956",10,"elevinun","C3C10",3,"PW","11/23/2014 13:00","TDN",0.917,"mg/L"
"957",10,"elevinun","C3C10",3,"PW","09/21/2014 19:27","DOC",20.4,"mg/L"
"958",10,"elevinun","C3C10",3,"PW","11/23/2014 13:00","LPH",7.6,"pH Units"
"959",10,"elevinun","C3C10",3,"PW","10/20/2014 10:00","ALKA",110,"mg/L"
"960",10,"elevinun","C3C10",3,"PW","10/ 5/2014 10:00","NH4",0.448,"mg/L"
"961",10,"elevinun","C3C10",3,"PW","10/ 5/2014 10:00","CL",10810,"mg/L"
"962",10,"elevinun","C3C10",3,"PW","11/10/2014 13:00","ALKA",92,"mg/L"
"963",10,"elevinun","C3C10",3,"PW","11/17/2014 08:21","ALKA",145,"mg/L"
"964",10,"elevinun","C3C10",3,"PW","11/10/2014 13:00","CL",11970,"mg/L"
"965",10,"elevinun","C3C10",3,"PW","11/23/2014 13:00","CL",11096.649,"mg/L"
"966",10,"elevinun","C3C10",3,"PW","10/ 5/2014 10:00","SO4",1237,"mg/L"
"967",10,"elevinun","C3C10",3,"PW","10/13/2014 08:57","SO4",1899,"mg/L"
"968",10,"elevinun","C3C10",3,"PW","09/15/2014 13:59","SO4",1535,"mg/L"
"969",10,"elevinun","C3C10",3,"PW","09/21/2014 19:27","ALKA",156,"mg/L"
"970",10,"elevinun","C3C10",3,"PW","10/ 5/2014 10:00","ALKA",137,"mg/L"
"971",10,"elevinun","C3C10",3,"PW","10/13/2014 08:57","ALKA",140,"mg/L"
"972",10,"elevinun","C3C10",3,"PW","12/ 1/2014 12:00","TDN",0.933,"mg/L"
"973",10,"elevinun","C3C10",3,"PW","10/13/2014 08:57","CL",11337,"mg/L"
"974",10,"elevinun","C3C10",3,"PW","10/20/2014 10:00","NOX",0.005,"mg/L"
"975",10,"elevinun","C3C10",3,"PW","10/27/2014 09:40","ALKA",156,"mg/L"
"976",10,"elevinun","C3C10",3,"PW","09/29/2014 09:33","LPH",7.02,"pH Units"
"977",10,"elevinun","C3C10",3,"PW","11/23/2014 13:00","ALKA",149.77,"mg/L"
"978",10,"elevinun","C3C10",3,"PW","12/ 1/2014 12:00","ALKA",141.45,"mg/L"
"979",10,"elevinun","C3C10",3,"PW","09/29/2014 09:33","SO4",1271,"mg/L"
"980",10,"elevinun","C3C10",3,"PW","10/20/2014 10:00","LPH",7.15,"pH Units"
"981",10,"elevinun","C3C10",3,"PW","11/17/2014 08:21","LPH",7.44,"pH Units"
"982",10,"elevinun","C3C10",3,"PW","11/ 3/2014 09:17","LPH",7.88,"pH Units"
"983",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","NH4",0.288,"mg/L"
"984",10,"elevinun","C3C10",3,"PW","09/15/2014 13:59","NH4",0.489,"mg/L"
"985",10,"elevinun","C3C10",3,"PW","09/21/2014 19:27","SO4",1594,"mg/L"
"986",10,"elevinun","C3C10",3,"PW","09/21/2014 19:27","CL",11687,"mg/L"
"987",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","Salinity",21,"ppt"
"988",10,"elevinun","C3C10",3,"PW","09/29/2014 09:33","CL",9653,"mg/L"
"989",10,"elevinun","C3C10",3,"PW","10/ 5/2014 10:00","NOX",0.007,"mg/L"
"990",10,"elevinun","C3C10",3,"PW","09/ 7/2014 14:30","SO4",1532,"mg/L"
"991",10,"elevinun","C3C10",3,"PW","10/13/2014 08:57","TDN",1.03,"mg/L"
"992",10,"elevinun","C3C10",3,"PW","09/29/2014 09:33","NOX",0.005,"mg/L"
"993",10,"elevinun","C3C10",3,"PW","10/13/2014 08:57","NOX",0.005,"mg/L"
"994",10,"elevinun","C3C10",3,"PW","10/20/2014 10:00","TDN",1.15,"mg/L"
"995",10,"elevinun","C3C10",3,"PW","10/ 5/2014 10:00","LPH",7.71,"pH Units"
"996",10,"elevinun","C3C10",3,"PW","10/13/2014 08:57","LPH",7.54,"pH Units"
"997",10,"elevinun","C3C10",3,"PW","09/29/2014 09:33","ALKA",97,"mg/L"
"998",10,"elevinun","C3C10",3,"PW","11/10/2014 13:00","LPH",6.85,"pH Units"
"999",10,"elevinun","C3C10",3,"PW","11/ 3/2014 09:17","ALKA",146,"mg/L"
"1000",10,"elevinun","C3C10",3,"PW","11/ 3/2014 09:17","TDN",0.909,"mg/L"
"1001",11,"elevcont","C3C11",3,"PW","11/23/2014 13:00","TDN",1.088,"mg/L"
"1002",11,"elevcont","C3C11",3,"PW","10/20/2014 10:00","DOC",15.6,"mg/L"
"1003",11,"elevcont","C3C11",3,"PW","11/ 3/2014 09:20","ALKA",141,"mg/L"
"1004",11,"elevcont","C3C11",3,"PW","12/ 1/2014 12:00","SO4",1614.093,"mg/L"
"1005",11,"elevcont","C3C11",3,"PW","11/10/2014 13:00","NOX",0.005,"mg/L"
"1006",11,"elevcont","C3C11",3,"PW","11/ 3/2014 09:20","NOX",0.005,"mg/L"
"1007",11,"elevcont","C3C11",3,"PW","11/17/2014 08:24","TDN",1.55,"mg/L"
"1008",11,"elevcont","C3C11",3,"PW","10/20/2014 10:00","NH4",0.509,"mg/L"
"1009",11,"elevcont","C3C11",3,"PW","10/27/2014 09:42","NH4",0.484,"mg/L"
"1010",11,"elevcont","C3C11",3,"PW","12/ 1/2014 12:00","DOC",16.68,"mg/L"
"1011",11,"elevcont","C3C11",3,"PW","09/29/2014 09:35","LPH",7.52,"pH Units"
"1012",11,"elevcont","C3C11",3,"PW","10/ 5/2014 10:00","TDN",1.28,"mg/L"
"1013",11,"elevcont","C3C11",3,"PW","10/20/2014 10:00","NOX",0.005,"mg/L"
"1014",11,"elevcont","C3C11",3,"PW","09/15/2014 14:01","LPH",6.96,"pH Units"
"1015",11,"elevcont","C3C11",3,"PW","10/27/2014 09:42","ALKA",151,"mg/L"
"1016",11,"elevcont","C3C11",3,"PW","10/13/2014 08:59","NOX",0.04,"mg/L"
"1017",11,"elevcont","C3C11",3,"PW","10/ 5/2014 10:00","CL",11323,"mg/L"
"1018",11,"elevcont","C3C11",3,"PW","10/20/2014 10:00","CL",11922,"mg/L"
"1019",11,"elevcont","C3C11",3,"PW","10/27/2014 09:42","DOC",15.1,"mg/L"
"1020",11,"elevcont","C3C11",3,"PW","11/23/2014 13:00","SO4",1589.697,"mg/L"
"1021",11,"elevcont","C3C11",3,"PW","11/23/2014 13:00","ALKA",138.55,"mg/L"
"1022",11,"elevcont","C3C11",3,"PW","11/17/2014 08:24","DOC",16.3,"mg/L"
"1023",11,"elevcont","C3C11",3,"PW","09/21/2014 19:39","TDN",1.29,"mg/L"
"1024",11,"elevcont","C3C11",3,"PW","11/ 3/2014 09:20","DOC",14.3,"mg/L"
"1025",11,"elevcont","C3C11",3,"PW","10/20/2014 10:00","TDN",1.12,"mg/L"
"1026",11,"elevcont","C3C11",3,"PW","10/27/2014 09:42","TDN",1,"mg/L"
"1027",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","LPH",7.66,"pH Units"
"1028",11,"elevcont","C3C11",3,"PW","10/27/2014 09:42","NOX",0.005,"mg/L"
"1029",11,"elevcont","C3C11",3,"PW","11/10/2014 13:00","TDN",0.788,"mg/L"
"1030",11,"elevcont","C3C11",3,"PW","10/20/2014 10:00","ALKA",100,"mg/L"
"1031",11,"elevcont","C3C11",3,"PW","11/23/2014 13:00","LPH",7.6,"pH Units"
"1032",11,"elevcont","C3C11",3,"PW","11/10/2014 13:00","ALKA",136,"mg/L"
"1033",11,"elevcont","C3C11",3,"PW","11/17/2014 08:24","ALKA",145,"mg/L"
"1034",11,"elevcont","C3C11",3,"PW","11/10/2014 13:00","NH4",0.436,"mg/L"
"1035",11,"elevcont","C3C11",3,"PW","11/23/2014 13:00","DOC",15.75,"mg/L"
"1036",11,"elevcont","C3C11",3,"PW","12/ 1/2014 12:00","ALKA",138.81,"mg/L"
"1037",11,"elevcont","C3C11",3,"PW","09/15/2014 14:01","CL",11783,"mg/L"
"1038",11,"elevcont","C3C11",3,"PW","10/13/2014 08:59","TDN",1.34,"mg/L"
"1039",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","CL",10915,"mg/L"
"1040",11,"elevcont","C3C11",3,"PW","11/ 3/2014 09:20","TDN",1.02,"mg/L"
"1041",11,"elevcont","C3C11",3,"PW","11/17/2014 08:24","SO4",1589,"mg/L"
"1042",11,"elevcont","C3C11",3,"PW","10/13/2014 08:59","ALKA",147,"mg/L"
"1043",11,"elevcont","C3C11",3,"PW","09/21/2014 19:39","DOC",17.5,"mg/L"
"1044",11,"elevcont","C3C11",3,"PW","09/29/2014 09:35","CL",10536,"mg/L"
"1045",11,"elevcont","C3C11",3,"PW","09/29/2014 09:35","DOC",15,"mg/L"
"1046",11,"elevcont","C3C11",3,"PW","11/ 3/2014 09:20","NH4",0.419,"mg/L"
"1047",11,"elevcont","C3C11",3,"PW","11/ 3/2014 09:20","CL",11291,"mg/L"
"1048",11,"elevcont","C3C11",3,"PW","10/ 5/2014 10:00","LPH",7.65,"pH Units"
"1049",11,"elevcont","C3C11",3,"PW","11/10/2014 13:00","DOC",15.5,"mg/L"
"1050",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","NOX",0.005,"mg/L"
"1051",11,"elevcont","C3C11",3,"PW","09/15/2014 14:01","NH4",0.579,"mg/L"
"1052",11,"elevcont","C3C11",3,"PW","09/21/2014 19:39","NH4",0.586,"mg/L"
"1053",11,"elevcont","C3C11",3,"PW","09/21/2014 19:39","NOX",0.007,"mg/L"
"1054",11,"elevcont","C3C11",3,"PW","09/21/2014 19:39","CL",11146,"mg/L"
"1055",11,"elevcont","C3C11",3,"PW","10/13/2014 08:59","NH4",0.598,"mg/L"
"1056",11,"elevcont","C3C11",3,"PW","10/ 5/2014 10:00","NOX",0.011,"mg/L"
"1057",11,"elevcont","C3C11",3,"PW","09/29/2014 09:35","ALKA",144,"mg/L"
"1058",11,"elevcont","C3C11",3,"PW","11/10/2014 13:00","LPH",7.39,"pH Units"
"1059",11,"elevcont","C3C11",3,"PW","12/ 1/2014 12:00","TDN",1.117,"mg/L"
"1060",11,"elevcont","C3C11",3,"PW","09/21/2014 19:39","LPH",7.69,"pH Units"
"1061",11,"elevcont","C3C11",3,"PW","11/17/2014 08:24","CL",11730,"mg/L"
"1062",11,"elevcont","C3C11",3,"PW","12/ 1/2014 12:00","CL",11078.582,"mg/L"
"1063",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","Salinity",21,"ppt"
"1064",11,"elevcont","C3C11",3,"PW","09/29/2014 09:35","TDN",1.17,"mg/L"
"1065",11,"elevcont","C3C11",3,"PW","10/20/2014 10:00","SO4",1643,"mg/L"
"1066",11,"elevcont","C3C11",3,"PW","09/29/2014 09:35","NH4",0.475,"mg/L"
"1067",11,"elevcont","C3C11",3,"PW","10/ 5/2014 10:00","NH4",0.689,"mg/L"
"1068",11,"elevcont","C3C11",3,"PW","09/29/2014 09:35","NOX",0.005,"mg/L"
"1069",11,"elevcont","C3C11",3,"PW","10/ 5/2014 10:00","ALKA",133,"mg/L"
"1070",11,"elevcont","C3C11",3,"PW","11/17/2014 08:24","LPH",7.51,"pH Units"
"1071",11,"elevcont","C3C11",3,"PW","11/17/2014 08:24","NH4",0.973,"mg/L"
"1072",11,"elevcont","C3C11",3,"PW","12/ 1/2014 12:00","LPH",7.58,"pH Units"
"1073",11,"elevcont","C3C11",3,"PW","10/ 5/2014 10:00","DOC",14.8,"mg/L"
"1074",11,"elevcont","C3C11",3,"PW","10/13/2014 08:59","DOC",15.6,"mg/L"
"1075",11,"elevcont","C3C11",3,"PW","09/15/2014 14:01","NOX",0.005,"mg/L"
"1076",11,"elevcont","C3C11",3,"PW","09/15/2014 14:01","TDN",1.25,"mg/L"
"1077",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","NH4",0.342,"mg/L"
"1078",11,"elevcont","C3C11",3,"PW","10/ 5/2014 10:00","SO4",1571,"mg/L"
"1079",11,"elevcont","C3C11",3,"PW","09/21/2014 19:39","ALKA",146,"mg/L"
"1080",11,"elevcont","C3C11",3,"PW","10/20/2014 10:00","LPH",7.07,"pH Units"
"1081",11,"elevcont","C3C11",3,"PW","11/10/2014 13:00","SO4",1755,"mg/L"
"1082",11,"elevcont","C3C11",3,"PW","09/15/2014 14:01","DOC",17.7,"mg/L"
"1083",11,"elevcont","C3C11",3,"PW","10/27/2014 09:42","CL",13711,"mg/L"
"1084",11,"elevcont","C3C11",3,"PW","11/10/2014 13:00","CL",12032,"mg/L"
"1085",11,"elevcont","C3C11",3,"PW","11/23/2014 13:00","CL",11114.8,"mg/L"
"1086",11,"elevcont","C3C11",3,"PW","10/13/2014 08:59","CL",11953,"mg/L"
"1087",11,"elevcont","C3C11",3,"PW","09/21/2014 19:39","SO4",1740,"mg/L"
"1088",11,"elevcont","C3C11",3,"PW","10/13/2014 08:59","LPH",7.65,"pH Units"
"1089",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","ALKA",153,"mg/L"
"1090",11,"elevcont","C3C11",3,"PW","10/13/2014 08:59","SO4",1994,"mg/L"
"1091",11,"elevcont","C3C11",3,"PW","09/15/2014 14:01","ALKA",87,"mg/L"
"1092",11,"elevcont","C3C11",3,"PW","10/27/2014 09:42","LPH",7.84,"pH Units"
"1093",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","DOC",13.5,"mg/L"
"1094",11,"elevcont","C3C11",3,"PW","09/29/2014 09:35","SO4",1419,"mg/L"
"1095",11,"elevcont","C3C11",3,"PW","11/ 3/2014 09:20","LPH",7.86,"pH Units"
"1096",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","TDN",1.05,"mg/L"
"1097",11,"elevcont","C3C11",3,"PW","11/ 3/2014 09:20","SO4",1583,"mg/L"
"1098",11,"elevcont","C3C11",3,"PW","09/ 7/2014 14:39","SO4",1492,"mg/L"
"1099",11,"elevcont","C3C11",3,"PW","10/27/2014 09:42","SO4",1914,"mg/L"
"1100",11,"elevcont","C3C11",3,"PW","09/15/2014 14:01","SO4",1578,"mg/L"
"1101",12,"elevinun","C3C12",3,"PW","09/15/2014 14:06","DOC",17.8,"mg/L"
"1102",12,"elevinun","C3C12",3,"PW","12/ 1/2014 12:00","CL",11186.492,"mg/L"
"1103",12,"elevinun","C3C12",3,"PW","11/10/2014 13:00","TDN",1.07,"mg/L"
"1104",12,"elevinun","C3C12",3,"PW","11/23/2014 13:00","CL",11325.289,"mg/L"
"1105",12,"elevinun","C3C12",3,"PW","11/ 3/2014 09:22","SO4",1554,"mg/L"
"1106",12,"elevinun","C3C12",3,"PW","09/22/2014 07:54","SO4",1503,"mg/L"
"1107",12,"elevinun","C3C12",3,"PW","10/13/2014 09:01","DOC",17.5,"mg/L"
"1108",12,"elevinun","C3C12",3,"PW","11/23/2014 13:00","DOC",21.52,"mg/L"
"1109",12,"elevinun","C3C12",3,"PW","09/29/2014 09:36","NH4",0.841,"mg/L"
"1110",12,"elevinun","C3C12",3,"PW","11/10/2014 13:00","SO4",1394,"mg/L"
"1111",12,"elevinun","C3C12",3,"PW","11/17/2014 08:26","SO4",1528,"mg/L"
"1112",12,"elevinun","C3C12",3,"PW","11/10/2014 13:00","CL",10135,"mg/L"
"1113",12,"elevinun","C3C12",3,"PW","09/15/2014 14:06","SO4",1710,"mg/L"
"1114",12,"elevinun","C3C12",3,"PW","11/17/2014 08:26","CL",11386,"mg/L"
"1115",12,"elevinun","C3C12",3,"PW","11/ 3/2014 09:22","CL",11110,"mg/L"
"1116",12,"elevinun","C3C12",3,"PW","09/22/2014 07:54","NH4",0.693,"mg/L"
"1117",12,"elevinun","C3C12",3,"PW","10/27/2014 09:45","SO4",1660,"mg/L"
"1118",12,"elevinun","C3C12",3,"PW","11/17/2014 08:26","DOC",17.1,"mg/L"
"1119",12,"elevinun","C3C12",3,"PW","10/13/2014 09:01","LPH",7.47,"pH Units"
"1120",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","SO4",1526,"mg/L"
"1121",12,"elevinun","C3C12",3,"PW","10/27/2014 09:45","TDN",1.27,"mg/L"
"1122",12,"elevinun","C3C12",3,"PW","11/17/2014 08:26","TDN",1.42,"mg/L"
"1123",12,"elevinun","C3C12",3,"PW","10/27/2014 09:45","LPH",7.48,"pH Units"
"1124",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","DOC",13.9,"mg/L"
"1125",12,"elevinun","C3C12",3,"PW","09/29/2014 09:36","DOC",19.4,"mg/L"
"1126",12,"elevinun","C3C12",3,"PW","10/ 5/2014 10:00","DOC",18.5,"mg/L"
"1127",12,"elevinun","C3C12",3,"PW","10/ 5/2014 10:00","LPH",7.64,"pH Units"
"1128",12,"elevinun","C3C12",3,"PW","10/27/2014 09:45","CL",12312,"mg/L"
"1129",12,"elevinun","C3C12",3,"PW","10/ 5/2014 10:00","SO4",1580,"mg/L"
"1130",12,"elevinun","C3C12",3,"PW","09/29/2014 09:36","SO4",1433,"mg/L"
"1131",12,"elevinun","C3C12",3,"PW","10/13/2014 09:01","SO4",1930,"mg/L"
"1132",12,"elevinun","C3C12",3,"PW","11/ 3/2014 09:22","ALKA",154,"mg/L"
"1133",12,"elevinun","C3C12",3,"PW","12/ 1/2014 12:00","DOC",19.46,"mg/L"
"1134",12,"elevinun","C3C12",3,"PW","09/15/2014 14:06","ALKA",99,"mg/L"
"1135",12,"elevinun","C3C12",3,"PW","11/23/2014 13:00","SO4",1607.333,"mg/L"
"1136",12,"elevinun","C3C12",3,"PW","09/29/2014 09:36","NOX",0.005,"mg/L"
"1137",12,"elevinun","C3C12",3,"PW","12/ 1/2014 12:00","LPH",7.36,"pH Units"
"1138",12,"elevinun","C3C12",3,"PW","10/20/2014 10:00","CL",11390,"mg/L"
"1139",12,"elevinun","C3C12",3,"PW","10/13/2014 09:01","CL",11572,"mg/L"
"1140",12,"elevinun","C3C12",3,"PW","10/20/2014 10:00","NH4",0.772,"mg/L"
"1141",12,"elevinun","C3C12",3,"PW","11/10/2014 13:00","NH4",0.632,"mg/L"
"1142",12,"elevinun","C3C12",3,"PW","11/10/2014 13:00","ALKA",33,"mg/L"
"1143",12,"elevinun","C3C12",3,"PW","12/ 1/2014 12:00","ALKA",134.44,"mg/L"
"1144",12,"elevinun","C3C12",3,"PW","09/15/2014 14:06","NH4",0.499,"mg/L"
"1145",12,"elevinun","C3C12",3,"PW","10/20/2014 10:00","SO4",1544,"mg/L"
"1146",12,"elevinun","C3C12",3,"PW","09/ 7/2014 14:50","ALKA",146,"mg/L"
"1147",12,"elevinun","C3C12",3,"PW","10/ 5/2014 10:00","NOX",0.019,"mg/L"
"1148",12,"elevinun","C3C12",3,"PW","11/ 3/2014 09:22","LPH",7.75,"pH Units"
"1149",12,"elevinun","C3C12",3,"PW","11/10/2014 13:00","LPH",5.93,"pH Units"
"1150",12,"elevinun","C3C12",3,"PW","10/ 5/2014 10:00","ALKA",134,"mg/L"
"1151",12,"elevinun","C3C12",3,"PW","09/22/2014 07:54","DOC",43.3,"mg/L"
"1152",12,"elevinun","C3C12",3,"PW","10/13/2014 09:01","NH4",0.831,"mg/L"
"1153",12,"elevinun","C3C12",3,"PW","10/ 5/2014 10:00","CL",11407,"mg/L"
"1154",12,"elevinun","C3C12",3,"PW","09/29/2014 09:36","LPH",7.25,"pH Units"
